,Gender,Age,AgeGroup,Married,Dependents,noDependents,Referrals,noReferrals,PaperlessBilling,PaymentMethod,OnlineSecurity,OnlineBackup,TechSupport,UnlimitedData,AvgDownloadGB,ChurnLabel,ChurnScore,CustomerLTV,SatisScore,TotalExtraDataCharge,AvgRoamCharge,TotalRoamCharge,TenureMonths,AvgCharge,TotalCharge,TotalRevenue,MonthRoamCharge,AvgExtraDataCharge,AvgRevenue
180,0,35,30대,1,1,2,1,1,0,1,0,1,1,1,17,0,47,5396,4,0,0,0,64,57910.9375,3706300,3706300,0,0,57910
181,1,61,60대,1,1,3,1,8,1,0,1,1,1,1,22,0,32,6107,4,0,0,0,84,77253.57142857143,6489300,6489300,0,0,77253
182,0,50,50대,0,0,0,0,0,1,0,0,0,0,0,0,0,20,3398,5,0,16840,539120,44,24090.90909090909,1060000,1599120,12252,0,36343
183,1,47,40대,1,0,0,1,1,0,0,0,1,0,1,6,1,76,2750,2,0,19100,152550,8,116788.88888888888,1051100,1203650,19068,0,150456
184,0,35,30대,0,0,0,0,0,0,2,0,0,0,0,30,0,57,5043,4,158200,42490,1739750,53,76254.71698113208,4041500,5939450,32825,2984,112065
185,0,32,30대,0,0,0,0,0,1,1,0,0,0,0,0,0,27,3056,3,0,23730,118760,17,22158.82352941177,376700,495460,6985,0,29144
186,1,54,50대,0,1,1,0,0,1,1,1,0,1,0,17,0,67,4265,4,113000,0,0,23,42482.608695652176,977100,1090100,0,4913,47395
187,0,61,60대,0,0,0,0,0,1,0,0,0,1,1,11,1,66,4192,1,0,35140,175720,5,113200.0,679200,854920,35144,0,170984
188,1,62,60대,0,0,0,0,0,0,1,0,0,0,0,0,0,60,4336,5,0,46900,750550,28,21296.42857142857,596300,1346850,26805,0,48101
189,0,80,80대,0,0,0,0,0,0,0,0,1,1,1,9,0,54,4921,4,0,6890,489400,83,125704.81927710844,10433500,10922900,5896,0,131601
190,1,23,20대,0,0,0,0,0,1,1,0,1,1,1,59,0,62,2133,5,0,0,0,23,47913.04347826087,1102000,1102000,0,0,47913
191,1,63,60대,1,0,0,1,1,1,0,0,1,0,1,7,1,77,5612,3,0,55710,3400280,61,117475.80645161292,7283500,10683780,55742,0,175143
192,1,50,50대,1,0,0,1,2,1,0,1,1,1,1,6,0,28,5643,3,0,26100,1850150,83,100016.86746987952,8301400,10151550,22290,0,122307
193,0,56,50대,0,0,0,0,0,0,1,0,0,0,0,0,0,63,2788,3,0,45990,414370,21,22604.761904761905,474700,889070,19731,0,42336
194,1,63,60대,0,0,0,0,0,1,0,1,0,0,1,8,0,60,3672,3,0,44300,265550,18,57655.55555555556,1037800,1303350,14752,0,72408
195,1,58,50대,0,0,0,0,0,1,0,0,0,0,0,22,1,82,4910,2,56500,43050,1119040,26,105596.29629629628,2851100,4026640,43040,2173,154870
196,1,29,20대,0,0,0,0,0,0,2,1,1,0,0,30,0,42,5377,4,0,7910,47350,18,62633.333333333336,1127400,1174750,2630,0,65263
197,0,54,50대,0,0,0,0,0,0,0,0,0,0,1,15,0,60,4924,4,0,34580,380020,23,98739.1304347826,2271000,2651020,16522,0,115261
198,0,25,20대,1,0,0,1,1,1,0,0,0,0,0,73,1,91,4273,1,0,49380,49380,1,100150.0,200300,249680,49380,0,249680
199,1,31,30대,1,0,0,1,10,1,0,0,0,0,0,0,0,37,5422,5,0,3160,156170,61,23727.868852459014,1447400,1603570,2560,0,26288
200,1,25,20대,1,1,2,1,9,1,1,0,1,0,1,51,0,52,3654,3,0,13000,38870,15,72493.33333333333,1087400,1126270,2591,0,75084
201,1,46,40대,0,0,0,0,0,0,1,1,1,1,1,13,0,23,4754,3,0,49270,2609400,65,116730.76923076923,7587500,10196900,40144,0,156875
202,0,28,20대,1,0,0,1,1,1,0,1,0,1,1,27,1,83,3425,1,0,42940,986380,23,118700.0,2848800,3835180,42886,0,166746
203,0,63,60대,0,0,0,0,0,0,0,0,0,0,1,9,1,81,3478,1,0,28820,57630,2,50500.0,151500,209130,28815,0,104565
204,0,37,30대,0,0,0,0,0,1,1,1,0,0,1,9,1,77,5687,1,0,12880,12880,1,63350.0,126700,139580,12880,0,139580
205,0,44,40대,0,1,1,0,0,1,1,0,0,0,0,0,0,77,4315,5,0,38310,114810,15,30133.33333333333,452000,566810,7654,0,37787
206,1,74,70대,1,0,0,1,1,1,0,0,1,0,1,24,1,70,4481,1,0,24070,1638950,68,118520.28985507246,8177900,9816850,24102,0,144365
207,0,44,40대,0,0,0,0,0,1,0,0,0,0,0,10,1,94,5811,1,90400,22040,176170,8,110044.44444444444,990400,1256970,22021,11300,157121
208,1,21,20대,0,0,0,1,9,1,0,0,0,0,0,26,0,35,4252,4,90400,18870,1317810,82,114580.48780487804,9395600,10803810,16070,1102,131753
209,0,62,60대,1,1,3,1,9,0,0,0,0,0,1,75,0,64,5434,3,0,19550,761960,51,117686.27450980392,6002000,6763960,14940,0,132626
210,1,43,40대,0,0,0,0,0,1,0,0,0,0,1,25,1,84,3706,1,0,19660,19660,1,80350.0,160700,180360,19660,0,180360
211,1,40,40대,0,0,0,0,0,1,0,0,1,1,1,7,1,86,4330,3,0,34130,102270,3,115900.0,463600,565870,34090,0,188623
212,0,48,40대,1,0,0,1,8,0,0,0,1,0,1,4,0,54,4968,5,0,21700,1303120,72,117844.44444444444,8484800,9787920,18098,0,135943
213,1,55,50대,1,0,0,1,1,0,0,0,0,0,1,10,1,81,2969,2,0,19320,96500,5,79766.66666666667,478600,575100,19300,0,115020
214,0,77,70대,0,0,0,0,0,1,0,0,1,0,1,14,1,73,2818,1,0,10400,31300,3,94700.0,378800,410100,10433,0,136700
215,1,41,40대,1,0,0,0,0,1,1,1,1,1,0,13,0,68,5501,4,169500,40000,2198870,67,76756.71641791044,5142700,7511070,32818,2529,112105
216,0,43,40대,0,0,0,0,0,1,1,1,0,1,1,6,0,38,4085,3,0,0,0,84,70429.76190476191,5916100,5916100,0,0,70429
217,0,69,60대,1,0,0,1,7,0,0,1,1,1,0,9,0,58,5590,4,158200,5990,428720,84,87180.95238095238,7323200,7910120,5103,1883,94168
218,1,63,60대,0,0,0,0,0,1,0,0,1,0,0,22,1,85,5383,2,146900,11750,483190,41,124992.85714285714,5249700,5879790,11785,3582,143409
219,0,38,30대,0,0,0,0,0,0,0,1,1,0,1,25,0,32,5544,3,0,0,0,72,46081.944444444445,3317900,3317900,0,0,46081
220,1,43,40대,0,0,0,0,0,0,0,0,0,0,1,22,1,100,5800,1,0,2940,17630,6,105128.57142857143,735900,753530,2938,0,125588
221,1,29,20대,1,0,0,1,6,1,1,0,1,1,1,48,0,45,5119,5,0,2260,103960,58,128275.86206896552,7440000,7543960,1792,0,130068
222,1,46,40대,0,0,0,0,0,0,2,0,0,0,0,0,0,29,3366,4,0,3050,46440,27,24025.925925925927,648700,695140,1720,0,25745
223,1,33,30대,1,0,0,1,1,1,1,0,0,1,0,28,1,96,4415,2,113000,3960,230070,58,119413.55932203388,7045400,7388470,3966,1948,127387
224,0,60,60대,1,1,3,1,10,0,1,0,0,0,0,0,0,35,4617,5,0,38420,884680,35,22142.85714285714,775000,1659680,25276,0,47419
225,1,70,70대,1,0,0,1,1,1,0,0,0,1,1,21,1,98,4050,2,0,54240,1679750,31,116340.625,3722900,5402650,54185,0,174279
226,0,54,50대,1,0,0,1,1,1,0,0,0,0,1,6,0,41,3880,5,0,14690,161030,23,54108.69565217391,1244500,1405530,7001,0,61110
227,1,80,80대,0,0,0,0,0,1,0,0,1,1,1,16,0,45,5840,3,0,19550,1096670,68,118736.76470588236,8074100,9170770,16127,0,134864
228,1,41,40대,0,1,3,0,0,0,1,0,0,0,0,0,0,24,2192,5,0,14580,363630,37,24216.216216216217,896000,1259630,9827,0,34044
229,1,38,30대,0,0,0,0,0,0,1,1,1,1,0,28,0,40,4146,3,146900,0,0,80,75467.5,6037400,6184300,0,1836,77303
230,1,48,40대,0,0,0,0,0,0,1,0,0,0,0,0,0,75,3878,4,0,29380,1176560,52,23426.92307692308,1218200,2394760,22626,0,46053
231,0,46,40대,0,0,0,0,0,1,0,0,0,0,1,22,1,69,2455,1,0,27910,1003210,36,99727.02702702704,3689900,4693110,27866,0,130364
232,0,22,20대,0,0,0,0,0,1,1,1,1,1,1,73,1,69,2541,1,0,31300,1001290,32,124327.27272727272,4102800,5104090,31290,0,159502
233,0,28,20대,1,1,3,1,10,0,0,1,1,1,1,59,0,60,6452,4,0,11410,811110,83,103702.40963855422,8607300,9418410,9772,0,113474
234,0,58,50대,1,0,0,1,2,1,0,0,1,0,1,2,0,75,3803,5,0,11410,194250,29,121713.79310344828,3529700,3723950,6698,0,128412
235,0,55,50대,1,0,0,1,6,0,0,0,0,1,1,19,0,79,2831,5,0,35930,646590,30,94173.33333333331,2825200,3471790,21553,0,115726
236,1,52,50대,0,0,0,0,0,0,0,1,1,0,0,30,0,44,5135,3,0,13220,490420,49,108367.3469387755,5310000,5800420,10008,0,118375
237,0,42,40대,0,0,0,0,0,0,1,0,0,0,0,0,0,52,5863,3,0,50060,100230,14,22835.714285714286,319700,419930,7159,0,29995
238,1,56,50대,1,1,2,1,6,1,0,0,0,0,1,24,0,54,5195,3,0,14580,409400,40,83477.5,3339100,3748500,10235,0,93712
239,0,34,30대,0,0,0,0,0,0,1,1,1,0,1,19,0,67,3755,3,0,0,0,21,46780.95238095238,982400,982400,0,0,46780
240,1,63,60대,0,0,0,0,0,0,0,1,0,0,0,24,0,30,4421,3,56500,43280,43280,13,69461.53846153847,903000,1002780,3329,4346,77136
241,0,59,50대,1,0,0,1,1,1,1,0,0,0,0,0,0,80,5368,3,0,26560,1723140,77,23998.7012987013,1847900,3571040,22378,0,46377
242,1,62,60대,0,0,0,0,0,0,0,0,0,0,1,27,0,74,3122,4,0,17630,52880,15,53993.333333333336,809900,862780,3525,0,57518
243,1,31,30대,0,0,0,0,0,1,0,0,0,0,1,8,1,81,4476,3,0,0,0,1,43950.0,87900,87900,0,0,87900
244,0,24,20대,0,0,0,1,3,1,0,1,0,0,1,41,0,53,2701,4,0,46670,1681330,48,109206.25,5241900,6923230,35027,0,144233
245,0,21,20대,0,0,0,0,0,1,0,0,0,1,1,69,1,82,4359,2,0,43730,1005590,23,106662.5,2559900,3565490,43721,0,155021
246,0,21,20대,0,0,0,1,9,1,1,1,1,1,1,82,0,41,5036,3,0,48140,1058580,34,69223.5294117647,2353600,3412180,31134,0,100358
247,1,56,50대,1,0,0,1,1,0,1,1,1,1,1,18,0,62,4272,4,0,5200,370980,84,132223.80952380953,11106800,11477780,4416,0,136640
248,1,31,30대,1,0,0,1,7,0,0,0,0,0,1,9,1,68,4041,2,0,20230,344090,17,102738.88888888888,1849300,2193390,20240,0,129022
249,1,20,20대,0,0,0,0,0,0,0,0,0,1,1,73,1,89,5641,1,0,11980,35930,3,99375.0,397500,433430,11976,0,144476
250,0,31,30대,1,0,0,1,1,0,1,1,1,0,1,21,1,88,4026,2,0,19440,1128640,58,70647.45762711864,4168200,5296840,19459,0,91324
251,0,60,60대,1,0,0,1,1,0,1,1,1,0,1,18,0,51,4219,3,0,51190,3425930,79,95806.32911392405,7568700,10994630,43366,0,139172
252,0,72,70대,0,0,0,0,0,1,0,0,1,0,1,12,0,71,5626,5,0,39550,1344700,46,117900.0,5423400,6768100,29232,0,147132
253,0,56,50대,0,0,0,0,0,0,1,0,0,0,0,0,0,66,2411,5,0,4970,49950,22,22336.36363636364,491400,541350,2270,0,24606
254,1,42,40대,0,0,0,0,0,1,1,1,0,1,1,28,0,37,6499,3,0,20910,1440070,81,100844.44444444444,8168400,9608470,17778,0,118623
255,0,38,30대,0,0,0,0,0,0,1,1,1,0,1,19,0,34,2290,3,0,0,0,52,72238.46153846153,3756400,3756400,0,0,72238
256,0,64,60대,0,0,0,0,0,0,1,1,0,0,1,29,0,80,2120,3,0,14240,284760,32,76321.875,2442300,2727060,8898,0,85220
257,1,61,60대,1,1,1,1,9,0,1,0,0,0,0,0,0,47,2320,4,0,53680,2469050,58,22486.206896551725,1304200,3773250,42569,0,65056
258,1,28,20대,1,0,0,1,1,1,0,1,0,0,1,41,1,77,4263,1,0,11070,22150,2,85333.33333333333,256000,278150,11075,0,139075
259,1,44,40대,1,0,0,1,7,1,1,1,0,0,1,7,0,70,5678,3,0,7460,535390,84,123730.95238095238,10393400,10928790,6373,0,130104
260,0,28,20대,1,1,3,0,0,0,1,0,0,0,0,0,0,39,5114,3,0,1360,96500,82,30086.585365853654,2467100,2563600,1176,0,31263
261,1,34,30대,0,0,0,0,0,0,1,0,0,0,0,0,0,43,3009,3,0,56390,112770,14,21478.571428571428,300700,413470,8055,0,29533
262,0,25,20대,0,1,1,0,0,1,0,0,1,1,1,47,0,65,4028,4,0,1810,41020,35,64682.857142857145,2263900,2304920,1172,0,65854
263,0,58,50대,1,0,0,1,4,1,0,0,0,0,1,12,0,44,5111,3,0,45880,1650820,48,112227.08333333331,5386900,7037720,34392,0,146619
264,0,70,70대,1,0,0,0,0,1,0,0,0,0,1,15,1,85,5390,2,0,12200,718680,59,110826.66666666669,6649600,7368280,12181,0,124886
265,0,24,20대,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4416,5,0,53450,3581870,79,24378.481012658227,1925900,5507770,45340,0,69718
266,0,22,20대,0,0,0,1,4,1,0,1,0,0,0,59,0,62,4331,3,11300,9380,677770,84,125091.66666666669,10507700,11196770,8068,134,133294
267,1,22,20대,0,0,0,0,0,1,0,0,1,0,1,59,1,83,4437,3,0,27120,1005140,37,116689.47368421052,4434200,5439340,27165,0,147009
268,1,36,30대,1,1,1,1,4,0,0,0,0,0,0,0,0,64,5335,3,0,23280,1672740,84,29075.0,2442300,4115040,19913,0,48988
269,0,23,20대,0,0,0,1,10,0,1,0,0,0,0,0,0,36,6436,3,0,31640,2275590,84,23133.33333333333,1943200,4218790,27090,0,50223
270,0,21,20대,0,1,2,0,0,1,0,0,0,0,1,71,1,76,4415,1,0,16500,49490,3,84300.0,337200,386690,16496,0,128896
271,1,75,70대,1,0,0,0,0,1,1,0,1,0,1,8,1,68,6405,2,0,37860,2043610,54,119049.09090909093,6547700,8591310,37844,0,159098
272,0,59,50대,1,0,0,1,1,1,0,0,1,0,1,16,1,88,4129,2,0,39780,2387920,60,114247.54098360657,6969100,9357020,39798,0,155950
273,1,35,30대,1,0,0,1,8,1,1,1,1,0,1,18,0,55,4761,3,0,42940,2487240,70,129397.14285714286,9057800,11545040,35532,0,164929
274,1,64,60대,1,0,0,1,1,1,0,0,1,0,1,9,0,56,4283,3,0,13560,421380,43,99860.46511627908,4294000,4715380,9799,0,109660
275,1,62,60대,0,0,0,0,0,1,0,0,0,0,0,29,0,31,4830,4,79100,22710,68140,15,70113.33333333333,1051700,1198940,4542,5273,79929
276,0,20,20대,0,0,0,0,0,1,0,1,0,1,1,48,0,33,5162,3,0,13900,763200,67,69626.86567164179,4665000,5428200,11391,0,81017
277,0,44,40대,1,0,0,1,1,1,1,0,1,0,1,23,0,71,4696,4,0,16050,786820,61,100157.37704918032,6109600,6896420,12898,0,113056
278,0,40,40대,0,0,0,0,0,0,2,0,0,0,1,16,1,78,5578,2,0,0,0,8,31366.666666666668,282300,282300,0,0,35287
279,1,72,70대,0,0,0,0,0,1,0,0,0,0,1,13,0,58,3860,3,0,11300,442060,51,117223.5294117647,5978400,6420460,8667,0,125891
280,0,43,40대,1,0,0,1,9,1,1,1,1,0,1,15,0,73,5933,3,0,42600,2812460,78,79052.56410256411,6166100,8978560,36057,0,115109
281,1,23,20대,0,0,0,1,7,0,1,0,0,0,0,0,0,22,3009,5,0,39100,587040,27,24174.074074074077,652700,1239740,21742,0,45916
282,1,34,30대,1,0,0,1,1,1,0,0,0,0,0,23,0,43,6034,5,146900,53900,2750080,63,117809.52380952382,7422000,10318980,43652,2331,163793
283,0,74,70대,0,0,0,0,0,0,2,0,0,1,1,12,0,22,2145,4,0,8020,72320,21,57719.04761904762,1212100,1284420,3443,0,61162
284,0,29,20대,0,0,0,0,0,1,0,0,0,0,0,0,0,36,4761,4,0,4070,101140,37,23810.81081081081,881000,982140,2733,0,26544
285,0,56,50대,1,0,0,1,9,1,0,0,0,0,1,18,0,49,5233,4,0,55030,1210230,34,100500.0,3417000,4627230,35595,0,136095
286,0,40,40대,0,0,0,0,0,1,0,0,0,0,1,28,0,25,2597,3,0,13330,199220,27,57385.18518518518,1549400,1748620,7378,0,64763
287,1,37,30대,1,0,0,1,1,1,0,0,0,0,1,13,1,99,5958,3,0,20680,579350,28,102972.41379310343,2986200,3565550,20691,0,127341
288,0,47,40대,0,0,0,0,0,0,1,0,0,0,1,10,0,69,3953,4,0,6100,18310,15,102953.33333333331,1544300,1562610,1220,0,104174
289,1,34,30대,1,0,0,1,3,1,0,0,0,0,1,14,0,70,4488,3,0,43170,2026200,59,117893.22033898304,6955700,8981900,34342,0,152235
290,1,21,20대,0,0,0,0,0,1,2,1,0,1,1,41,0,61,6322,4,0,9830,659470,79,100848.10126582278,7967000,8626470,8347,0,109195
291,1,78,70대,0,0,0,0,0,1,0,0,1,0,0,18,0,62,3896,4,22600,23840,428950,30,88333.33333333333,2650000,3101550,14298,753,103385
292,0,47,40대,1,0,0,1,1,1,1,0,1,1,1,15,0,80,4404,5,0,38080,2361020,74,71205.4054054054,5269200,7630220,31905,0,103111
293,1,51,50대,0,0,0,0,0,1,0,0,1,0,1,12,0,29,4176,3,0,7010,285440,53,95749.05660377358,5074700,5360140,5385,0,101134
294,1,64,60대,0,0,0,0,0,1,1,0,0,0,1,22,0,42,5790,3,0,20790,915870,56,58748.21428571428,3289900,4205770,16354,0,75103
295,1,59,50대,0,0,0,0,0,1,1,0,1,1,1,6,0,64,5452,4,0,38310,2029030,65,111243.07692307692,7230800,9259830,31215,0,142458
296,0,44,40대,1,0,0,1,4,1,1,0,0,0,0,0,0,28,2964,3,0,37400,1793200,60,23558.33333333333,1413500,3206700,29886,0,53445
297,1,79,70대,1,0,0,1,2,1,0,1,1,1,1,12,0,45,4337,3,0,49380,2667140,66,137486.36363636365,9074100,11741240,40411,0,177897
298,1,28,20대,1,0,0,1,3,1,0,1,0,0,0,58,1,65,4926,1,158200,0,0,48,53504.08163265306,2621700,2779900,0,3295,57914
299,0,39,30대,0,0,0,0,0,1,0,0,1,0,1,6,0,47,5207,3,0,29040,696420,36,117402.77777777778,4226500,4922920,19345,0,136747
300,0,32,30대,0,0,0,0,0,0,0,0,1,1,1,27,0,80,5542,4,0,39440,1299610,45,95586.66666666669,4301400,5601010,28880,0,124466
301,0,58,50대,1,0,0,1,1,0,0,1,1,1,1,21,0,38,5012,4,0,48480,3195750,78,100198.71794871795,7815500,11011250,40971,0,141169
302,1,61,60대,1,1,2,1,3,1,0,0,0,0,1,19,0,59,5998,3,0,1920,5650,15,82386.66666666667,1235800,1241450,376,0,82763
303,1,58,50대,0,0,0,0,0,0,1,0,0,1,0,13,0,69,3239,3,113000,0,0,25,41036.0,1025900,1138900,0,4520,45556
304,1,45,40대,1,0,0,0,0,0,0,0,1,1,1,28,1,80,5737,1,0,43840,1008640,23,100029.16666666669,2400700,3409340,43853,0,148232
305,0,26,20대,0,1,1,0,0,0,1,0,0,0,0,0,0,76,5662,3,0,26100,1358490,64,30640.625,1961000,3319490,21226,0,51867
306,0,23,20대,0,0,0,0,0,1,1,0,0,0,0,0,0,30,2406,5,0,18530,55600,15,23293.33333333333,349400,405000,3706,0,27000
307,0,23,20대,0,0,0,0,0,1,0,0,0,0,0,73,0,70,2037,5,33900,34240,342390,22,68640.90909090909,1510100,1886390,15563,1540,85745
308,1,39,30대,1,1,2,1,10,0,0,0,0,0,0,0,0,30,4598,5,0,16050,1152830,84,23673.809523809523,1988600,3141430,13724,0,37397
309,0,62,60대,0,0,0,0,0,1,1,0,0,1,1,19,0,42,4580,5,0,54470,1579510,41,113321.9512195122,4646200,6225710,38524,0,151846
310,1,70,70대,1,0,0,1,8,1,0,1,0,0,1,18,0,68,5061,3,0,25650,1593190,74,123124.32432432432,9111200,10704390,21529,0,144653
311,0,34,30대,1,0,0,1,1,1,0,0,0,0,1,29,1,86,2041,2,0,17970,737100,41,85190.47619047618,3578000,4315100,17978,0,105246
312,0,47,40대,0,0,0,0,0,1,0,0,1,0,1,25,1,100,5107,1,0,55480,2387240,43,91179.54545454546,4011900,6399140,55517,0,148817
313,1,63,60대,0,1,1,0,0,1,0,0,1,1,1,19,0,62,5980,5,0,2830,72890,38,122971.05263157896,4672900,4745790,1918,0,124889
314,1,58,50대,1,0,0,1,9,1,0,0,0,0,1,23,0,66,3249,5,0,12090,229280,31,114558.06451612904,3551300,3780580,7396,0,121954
315,1,42,40대,1,1,3,1,8,0,1,0,0,0,0,0,0,26,5897,4,0,53790,3872740,84,28516.666666666668,2395400,6268140,46104,0,74620
316,1,74,70대,0,0,0,0,0,1,0,0,0,0,1,15,0,69,5391,4,0,38530,1735000,57,118633.33333333331,6762100,8497100,30438,0,149071
317,0,43,40대,0,0,0,0,0,1,0,0,0,0,1,12,0,29,4895,5,0,17520,561160,44,75779.54545454546,3334300,3895460,12753,0,88533
318,0,23,20대,0,0,0,0,0,1,0,0,0,0,0,0,0,40,3461,4,0,46560,1909250,53,29903.77358490566,1584900,3494150,36023,0,65927
319,0,52,50대,1,1,2,1,4,0,1,0,0,0,0,0,0,39,6263,5,0,41250,2680930,77,29055.844155844155,2237300,4918230,34817,0,63873
320,0,37,30대,1,1,1,0,0,1,0,1,1,0,1,27,1,75,5154,1,0,55480,3049080,55,115412.5,6463100,9512180,55437,0,172948
321,0,48,40대,1,1,2,1,2,0,1,0,0,0,0,0,0,33,3372,3,0,46100,506690,23,23056.52173913044,530300,1036990,22030,0,45086
322,1,58,50대,0,0,0,0,0,1,0,0,0,1,1,13,0,60,4517,5,0,8480,415840,61,86662.29508196721,5286400,5702240,6817,0,93479
323,0,49,40대,1,0,0,1,1,0,0,1,0,1,1,28,0,44,5404,4,0,17180,1044350,73,117732.87671232875,8594500,9638850,14306,0,132039
324,0,49,40대,1,1,2,1,5,1,1,0,0,0,0,0,0,57,3829,4,0,21580,539350,37,22613.513513513517,836700,1376050,14577,0,37190
325,1,61,60대,0,1,3,0,0,1,0,0,0,1,1,53,0,70,5237,3,0,29270,671900,35,57068.57142857143,1997400,2669300,19197,0,76265
326,0,28,20대,0,0,0,0,0,1,0,0,0,0,1,42,0,39,2071,5,0,32210,677210,33,85393.93939393939,2818000,3495210,20521,0,105915
327,0,78,70대,1,0,0,1,1,1,0,0,0,0,0,14,1,90,4324,2,22600,7570,37630,5,93133.33333333331,558800,619030,7526,4520,123806
328,0,61,60대,1,0,0,1,10,0,0,1,0,1,1,30,0,68,4310,3,0,37180,891120,36,86550.0,3115800,4006920,24753,0,111303
329,1,72,70대,0,0,0,0,0,0,1,0,0,0,1,11,1,96,2420,3,0,19100,516860,27,103596.42857142857,2900700,3417560,19142,0,126576
330,1,41,40대,1,0,0,1,7,0,0,0,0,0,0,0,0,30,4500,4,0,13220,926260,82,23476.829268292684,1925100,2851360,11295,0,34772
331,1,78,70대,0,0,0,0,0,1,1,0,0,0,1,9,1,97,4028,1,0,47800,239220,5,90416.66666666669,542500,781720,47844,0,156344
332,0,54,50대,1,1,1,1,1,1,1,0,0,0,0,0,0,35,3136,3,0,51870,2386900,58,23998.275862068964,1391900,3778800,41153,0,65151
333,1,33,30대,1,1,1,1,5,1,0,0,0,0,1,10,0,67,3916,3,0,32770,65650,14,80878.57142857143,1132300,1197950,4689,0,85567
334,1,32,30대,1,1,3,1,9,1,0,0,0,0,0,0,0,23,5506,5,0,30170,1717830,69,22905.79710144928,1580500,3298330,24896,0,47801
335,1,74,70대,1,0,0,1,3,1,1,0,0,0,1,26,0,34,6442,5,0,31300,1876700,72,115944.44444444444,8348000,10224700,26065,0,142009
336,0,57,50대,1,0,0,1,6,1,1,1,0,1,1,9,0,66,5229,3,0,5090,188150,49,74916.32653061225,3670900,3859050,3839,0,78756
337,0,42,40대,0,0,0,0,0,1,1,0,0,0,0,8,1,90,3525,1,11300,48480,48480,1,87900.0,175800,235580,48480,11300,235580
338,0,39,30대,1,1,2,1,8,0,0,0,1,0,1,13,0,50,3411,3,0,8700,244530,40,119647.5,4785900,5030430,6113,0,125760
339,1,78,70대,0,0,0,0,0,1,1,0,0,0,0,0,0,71,3740,5,0,20790,498780,36,24272.222222222223,873800,1372580,13855,0,38127
340,1,27,20대,0,0,0,0,0,1,0,1,1,0,1,47,0,71,5801,3,0,27010,1673080,74,109072.97297297296,8071400,9744480,22609,0,131682
341,1,39,30대,0,0,0,0,0,0,0,0,0,0,0,0,1,85,4931,3,0,10170,182040,18,23652.63157894737,449400,631440,10113,0,35080
342,1,21,20대,0,0,0,0,0,0,0,1,0,1,1,69,1,78,5476,1,0,4070,20450,5,62516.66666666666,375100,395550,4090,0,79110
343,1,58,50대,1,1,3,1,9,0,1,0,0,0,0,0,0,49,2522,4,0,48030,959600,32,24128.125,772100,1731700,29987,0,54115
344,0,26,20대,0,0,0,0,0,1,0,0,1,0,1,48,1,80,2473,3,0,44970,1575670,35,117102.77777777778,4215700,5791370,45019,0,165467
345,1,78,70대,0,0,0,0,0,1,0,0,1,1,1,23,0,70,5185,3,0,0,0,64,59192.1875,3788300,3788300,0,0,59192
346,1,25,20대,1,0,0,1,1,1,0,0,0,0,1,41,1,97,3698,2,0,5420,163400,30,99493.54838709676,3084300,3247700,5446,0,108256
347,0,36,30대,1,0,0,1,7,0,0,1,1,0,1,17,0,29,6091,4,0,0,0,84,50020.23809523809,4201700,4201700,0,0,50020
348,0,70,70대,0,0,0,0,0,0,0,0,0,0,1,19,1,96,2099,3,0,52430,786140,15,90518.75,1448300,2234440,52409,0,148962
349,0,36,30대,0,1,2,0,0,1,0,1,1,1,1,17,0,65,5414,4,0,30170,2109600,82,132639.0243902439,10876400,12986000,25726,0,158365
350,0,37,30대,0,1,2,0,0,0,0,1,1,1,1,17,0,57,5058,3,0,36270,2395490,78,78120.51282051283,6093400,8488890,30711,0,108831
351,0,68,60대,1,0,0,1,6,1,0,0,0,0,1,27,0,54,4958,5,0,48480,2666240,67,86338.80597014926,5784700,8450940,39794,0,126133
352,1,66,60대,1,0,0,1,2,1,0,0,1,0,0,27,1,100,5502,1,101700,48360,2661260,55,99996.42857142857,5599800,8362760,48386,1849,152050
353,0,72,70대,1,0,0,1,2,1,1,0,1,0,1,10,0,40,5462,5,0,54470,3101960,69,83363.76811594203,5752100,8854060,44955,0,128319
354,1,34,30대,1,0,0,1,9,1,0,1,1,0,1,2,0,53,6452,3,0,49950,3596110,84,131511.90476190476,11047000,14643110,42810,0,174322
355,1,27,20대,1,0,0,1,3,0,1,0,0,0,0,0,0,41,5145,4,0,47800,1339280,40,24470.0,978800,2318080,33482,0,57952
356,0,48,40대,1,0,0,1,8,1,0,1,1,0,1,25,0,59,4544,4,0,16050,865240,66,87951.51515151515,5804800,6670040,13109,0,101061
357,0,66,60대,1,1,2,1,6,1,0,1,0,0,1,28,0,36,3412,3,0,4630,110060,36,95597.22222222222,3441500,3551560,3057,0,98654
358,1,59,50대,1,0,0,1,6,1,2,1,0,0,1,24,0,34,5766,3,0,54690,109380,14,70714.28571428571,990000,1099380,7812,0,78527
359,0,23,20대,0,0,0,0,0,0,1,0,0,0,0,0,0,70,4001,3,0,21920,262840,24,25254.166666666668,606100,868940,10951,0,36205
360,0,69,60대,0,0,0,0,0,1,0,0,1,0,1,11,0,59,4673,5,0,28140,1436120,63,93609.52380952382,5897400,7333520,22795,0,116405
361,0,64,60대,0,0,0,0,0,0,2,0,1,1,1,21,0,65,4645,4,0,46330,602180,25,86000.0,2150000,2752180,24087,0,110087
